time_steps,y
-10.0,100.0
-9.98999499749875,99.80000005005004
-9.9799899949975,99.60020030025018
-9.969984992496249,99.40060075060043
-9.959979989994997,99.20120140110073
-9.949974987493746,99.00200225175118
-9.939969984992496,98.80300330255172
-9.929964982491246,98.60420455350237
-9.919959979989995,98.40560600460311
-9.909954977488745,98.20720765585395
-9.899949974987495,98.0090095072549
-9.889944972486242,97.8110115588059
-9.879939969984992,97.61321381050705
-9.869934967483742,97.41561626235828
-9.859929964982491,97.21821891435964
-9.849924962481241,97.02102176651108
-9.83991995997999,96.82402481881262
-9.829914957478739,96.62722807126423
-9.819909954977488,96.43063152386597
-9.809904952476238,96.23423517661782
-9.799899949974987,96.03803902951977
-9.789894947473737,95.8420430825718
-9.779889944972487,95.64624733577395
-9.769884942471236,95.4506517891262
-9.759879939969984,95.25525644262851
-9.749874937468734,95.06006129628095
-9.739869934967484,94.8650663500835
-9.729864932466233,94.67027160403613
-9.719859929964983,94.47567705813888
-9.709854927463732,94.28128271239173
-9.699849924962482,94.08708856679468
-9.68984492246123,93.89309462134769
-9.67983991995998,93.69930087605083
-9.66983491745873,93.50570733090407
-9.659829914957479,93.31231398590741
-9.649824912456229,93.11912084106086
-9.639819909954978,92.9261278963644
-9.629814907453726,92.73333515181801
-9.619809904952476,92.54074260742176
-9.609804902451225,92.3483502631756
-9.599799899949975,92.15615811907955
-9.589794897448725,91.9641661751336
-9.579789894947474,91.77237443133774
-9.569784892446224,91.58078288769198
-9.559779889944972,91.3893915441963
-9.549774887443721,91.19820040085074
-9.539769884942471,91.00720945765529
-9.52976488244122,90.81641871460994
-9.51975987993997,90.62582817171467
-9.50975487743872,90.43543782896953
-9.499749874937468,90.24524768637444
-9.489744872436217,90.05525774392949
-9.479739869934967,89.86546800163462
-9.469734867433717,89.67587845948987
-9.459729864932466,89.48648911749522
-9.449724862431216,89.29729997565066
-9.439719859929966,89.10831103395621
-9.429714857428714,88.91952229241183
-9.419709854927463,88.73093375101757
-9.409704852426213,88.54254540977341
-9.399699849924962,88.35435726867937
-9.389694847423712,88.16636932773541
-9.379689844922462,87.97858158694156
-9.369684842421211,87.7909940462978
-9.35967983991996,87.60360670580411
-9.349674837418709,87.41641956546056
-9.339669834917459,87.22943262526711
-9.329664832416208,87.04264588522375
-9.319659829914958,86.8560593453305
-9.309654827413707,86.66967300558734
-9.299649824912457,86.4834868659943
-9.289644822411205,86.29750092655131
-9.279639819909955,86.11171518725845
-9.269634817408704,85.9261296481157
-9.259629814907454,85.74074430912304
-9.249624812406203,85.55555917028049
-9.239619809904953,85.37057423158804
-9.229614807403703,85.18578949304569
-9.21960980490245,85.0012049546534
-9.2096048024012,84.81682061641125
-9.19959979989995,84.6326364783192
-9.1895947973987,84.44865254037724
-9.17958979489745,84.2648688025854
-9.169584792396199,84.08128526494365
-9.159579789894947,83.89790192745195
-9.149574787393696,83.71471879011041
-9.139569784892446,83.53173585291896
-9.129564782391196,83.3489531158776
-9.119559779889945,83.16637057898635
-9.109554777388695,82.98398824224519
-9.099549774887445,82.80180610565414
-9.089544772386192,82.61982416921316
-9.079539769884942,82.4380424329223
-9.069534767383692,82.25646089678155
-9.059529764882441,82.0750795607909
-9.049524762381191,81.89389842495035
-9.03951975987994,81.7129174892599
-9.029514757378688,81.53213675371951
-9.019509754877438,81.35155621832926
-9.009504752376188,81.1711758830891
-8.999499749874937,80.99099574799907
-8.989494747373687,80.81101581305911
-8.979489744872437,80.63123607826925
-8.969484742371186,80.45165654362951
-8.959479739869934,80.27227720913983
-8.949474737368684,80.09309807480027
-8.939469734867433,79.91411914061082
-8.929464732366183,79.73534040657147
-8.919459729864933,79.55676187268222
-8.909454727363682,79.37838353894307
-8.899449724862432,79.20020540535401
-8.88944472236118,79.02222747191503
-8.87943971985993,78.84444973862618
-8.86943471735868,78.66687220548744
-8.859429714857429,78.48949487249878
-8.849424712356178,78.31231773966023
-8.839419709854928,78.13534080697178
-8.829414707353678,77.95856407443343
-8.819409704852426,77.78198754204514
-8.809404702351175,77.605611209807
-8.799399699849925,77.42943507771895
-8.789394697348675,77.253459145781
-8.779389694847424,77.07768341399314
-8.769384692346174,76.9021078823554
-8.759379689844923,76.72673255086775
-8.749374687343671,76.55155741953017
-8.739369684842421,76.37658248834272
-8.72936468234117,76.20180775730536
-8.71935967983992,76.02723322641812
-8.70935467733867,75.85285889568097
-8.69934967483742,75.67868476509392
-8.689344672336167,75.50471083465693
-8.679339669834917,75.33093710437008
-8.669334667333667,75.15736357423333
-8.659329664832416,74.98399024424668
-8.649324662331166,74.81081711441014
-8.639319659829916,74.63784418472369
-8.629314657328663,74.46507145518731
-8.619309654827413,74.29249892580106
-8.609304652326163,74.12012659656492
-8.599299649824912,73.94795446747887
-8.589294647323662,73.7759825385429
-8.579289644822412,73.60421080975706
-8.569284642321161,73.43263928112131
-8.55927963981991,73.26126795263563
-8.549274637318659,73.09009682430009
-8.539269634817408,72.91912589611464
-8.529264632316158,72.74835516807929
-8.519259629814908,72.57778464019404
-8.509254627313657,72.40741431245888
-8.499249624812407,72.23724418487384
-8.489244622311155,72.06727425743887
-8.479239619809904,71.89750453015401
-8.469234617308654,71.72793500301927
-8.459229614807404,71.55856567603462
-8.449224612306153,71.38939654920007
-8.439219609804903,71.22042762251561
-8.429214607303653,71.05165889598128
-8.4192096048024,70.883090369597
-8.40920460230115,70.71472204336284
-8.3991995997999,70.5465539172788
-8.38919459729865,70.37858599134485
-8.379189594797399,70.210818265561
-8.369184592296149,70.04325073992726
-8.359179589794898,69.8758834144436
-8.349174587293646,69.70871628911003
-8.339169584792396,69.54174936392658
-8.329164582291146,69.37498263889323
-8.319159579789895,69.20841611400999
-8.309154577288645,69.04204978927683
-8.299149574787394,68.87588366469379
-8.289144572286144,68.70991774026085
-8.279139569784892,68.54415201597797
-8.269134567283642,68.37858649184521
-8.259129564782391,68.21322116786257
-8.24912456228114,68.04805604403002
-8.23911955977989,67.88309112034757
-8.229114557278638,67.7183263968152
-8.219109554777388,67.55376187343295
-8.209104552276138,67.38939755020081
-8.199099549774887,67.22523342711877
-8.189094547273637,67.06126950418681
-8.179089544772387,66.89750578140496
-8.169084542271136,66.73394225877323
-8.159079539769884,66.57057893629154
-8.149074537268634,66.40741581396
-8.139069534767383,66.24445289177855
-8.129064532266133,66.0816901697472
-8.119059529764883,65.91912764786596
-8.109054527263632,65.75676532613481
-8.099049524762382,65.59460320455376
-8.08904452226113,65.43264128312279
-8.07903951975988,65.27087956184194
-8.069034517258629,65.1093180407112
-8.059029514757379,64.94795671973056
-8.049024512256128,64.7867955989
-8.039019509754878,64.62583467821956
-8.029014507253628,64.46507395768921
-8.019009504752376,64.30451343730894
-8.009004502251125,64.14415311707879
-7.998999499749875,63.983992996998744
-7.988994497248624,63.824033077068805
-7.978989494747374,63.664273357288955
-7.968984492246124,63.50471383765921
-7.9589794897448725,63.34535451817955
-7.948974487243621,63.18619539884999
-7.938969484742371,63.02723647967055
-7.9289644822411205,62.8684777606412
-7.91895947973987,62.70991924176195
-7.90895447723862,62.55156092303281
-7.8989494747373685,62.39340280445375
-7.888944472236118,62.23544488602481
-7.878939469734867,62.07768716774594
-7.868934467233617,61.9201296496172
-7.858929464732366,61.76277233163856
-7.848924462231116,61.60561521381001
-7.8389194597298655,61.44865829613157
-7.828914457228614,61.29190157860321
-7.818909454727364,61.13534506122496
-7.808904452226113,60.9789887439968
-7.798899449724862,60.82283262691876
-7.788894447223612,60.66687670999082
-7.7788894447223615,60.51112099321297
-7.768884442221111,60.35556547658523
-7.75887943971986,60.20021016010757
-7.74887443721861,60.045055043780025
-7.738869434717358,59.890100127602565
-7.728864432216108,59.735345411575224
-7.718859429714858,59.58079089569798
-7.708854427213607,59.42643657997083
-7.698849424712357,59.27228246439379
-7.688844422211106,59.11832854896683
-7.678839419709854,58.96457483368997
-7.668834417208604,58.81102131856323
-7.658829414707354,58.657668003586586
-7.648824412206103,58.50451488876004
-7.638819409704853,58.3515619740836
-7.628814407203602,58.198809259557244
-7.618809404702351,58.046256745181
-7.6088044022011,57.89390443095484
-7.59879939969985,57.741752316878795
-7.588794397198599,57.589800402952854
-7.578789394697349,57.43804868917701
-7.568784392196099,57.28649717555127
-7.558779389694847,57.13514586207561
-7.548774387193597,56.983994748750064
-7.538769384692346,56.83304383557461
-7.5287643821910955,56.68229312254927
-7.518759379689845,56.531742609674026
-7.508754377188595,56.38139229694888
-7.498749374687344,56.23124218437384
-7.488744372186093,56.08129227194888
-7.478739369684842,55.93154255967403
-7.4687343671835915,55.781993047549285
-7.458729364682341,55.63264373557464
-7.448724362181091,55.4834946237501
-7.43871935967984,55.33454571207565
-7.428714357178589,55.1857970005513
-7.418709354677339,55.03724848917706
-7.408704352176088,54.8889001779529
-7.398699349674837,54.74075206687886
-7.388694347173587,54.592804155954916
-7.3786893446723365,54.44505644518107
-7.368684342171086,54.297508934557335
-7.358679339669835,54.15016162408368
-7.3486743371685845,54.003014513760135
-7.338669334667333,53.85606760358668
-7.328664332166083,53.70932089356334
-7.318659329664833,53.5627743836901
-7.308654327163582,53.416428073966955
-7.298649324662332,53.27028196439391
-7.288644322161081,53.12433605497096
-7.278639319659829,52.9785903456981
-7.268634317158579,52.83304483657536
-7.258629314657329,52.68769952760272
-7.248624312156078,52.54255441878018
-7.238619309654828,52.397609510107735
-7.228614307153577,52.25286480158538
-7.218609304652326,52.10832029321314
-7.208604302151075,51.96397598499099
-7.198599299649825,51.81983187691895
-7.188594297148574,51.675887968997
-7.178589294647324,51.53214426122516
-7.168584292146074,51.38860075360342
-7.158579289644822,51.24525744613177
-7.148574287143572,51.10211433881023
-7.138569284642321,50.95917143163877
-7.12856428214107,50.81642872461743
-7.11855927963982,50.673886217746194
-7.10855427713857,50.531543911025054
-7.098549274637319,50.38940180445401
-7.088544272136068,50.24745989803306
-7.078539269634817,50.10571819176221
-7.0685342671335665,49.96417668564147
-7.058529264632316,49.82283537967083
-7.048524262131066,49.68169427385028
-7.038519259629815,49.54075336817984
-7.028514257128564,49.40001266265949
-7.018509254627314,49.25947215728925
-7.0085042521260625,49.1191318520691
-6.998499249624812,48.97899174699906
-6.988494247123562,48.83905184207912
-6.9784892446223115,48.69931213730928
-6.968484242121061,48.55977263268954
-6.95847923961981,48.420433328219886
-6.9484742371185595,48.281294223900346
-6.938469234617308,48.142355319730896
-6.928464232116058,48.00361661571156
-6.9184592296148075,47.865078111842315
-6.908454227113557,47.72673980812318
-6.898449224612307,47.58860170455414
-6.888444222111056,47.450663801135185
-6.878439219609805,47.312926097866345
-6.868434217108554,47.175388594747595
-6.858429214607304,47.038051291778956
-6.848424212106053,46.900914188960414
-6.838419209604803,46.763977286291976
-6.8284142071035525,46.627240583773634
-6.818409204602301,46.49070408140539
-6.80840420210105,46.354367779187235
-6.7983991995998,46.2182316771192
-6.788394197098549,46.08229577520126
-6.778389194597299,45.94656007343342
-6.768384192096049,45.81102457181568
-6.758379189594797,45.67568927034803
-6.748374187093547,45.54055416903049
-6.738369184592296,45.40561926786304
-6.728364182091045,45.2708845668457
-6.718359179589795,45.13635006597846
-6.708354177088545,45.002015765261326
-6.698349174587294,44.86788166469429
-6.688344172086043,44.73394776427734
-6.678339169584793,44.6002140640105
-6.668334167083541,44.466680563893746
-6.658329164582291,44.33334726392711
-6.648324162081041,44.20021416411057
-6.63831915957979,44.067281264444134
-6.62831415707854,43.934548564927795
-6.618309154577289,43.802016065561546
-6.6083041520760375,43.66968376634539
-6.598299149574787,43.53755166727936
-6.588294147073537,43.40561976836342
-6.578289144572286,43.27388806959758
-6.568284142071036,43.142356570981846
-6.558279139569785,43.0110252725162
-6.5482741370685345,42.87989417420066
-6.538269134567283,42.74896327603521
-6.528264132066033,42.61823257801987
-6.5182591295647825,42.487702080154634
-6.508254127063532,42.3573717824395
-6.498249124562282,42.227241684874464
-6.4882441220610305,42.09731178745951
-6.47823911955978,41.967582090194675
-6.468234117058529,41.83805259307993
-6.4582291145572785,41.70872329611529
-6.448224112056028,41.57959419930075
-6.438219109554778,41.45066530263632
-6.4282141070535275,41.32193660612198
-6.418209104552276,41.19340810975773
-6.408204102051025,41.06507981354358
-6.398199099549775,40.936951717479545
-6.388194097048524,40.80902382156561
-6.378189094547274,40.68129612580177
-6.3681840920460235,40.55376863018804
-6.358179089544772,40.42644133472439
-6.348174087043522,40.299314239410855
-6.338169084542271,40.172387344247404
-6.32816408204102,40.04566064923407
-6.31815907953977,39.91913415437083
-6.30815407703852,39.7928078596577
-6.298149074537269,39.66668176509466
-6.288144072036018,39.540755870681714
-6.278139069534768,39.41503017641888
-6.268134067033516,39.28950468230613
-6.258129064532266,39.1641793883435
-6.248124062031016,39.039054294530956
-6.238119059529765,38.914129400868525
-6.228114057028515,38.78940470735619
-6.218109054527264,38.66488021399394
-6.2081040520260125,38.54055592078179
-6.198099049524762,38.41643182771976
-6.188094047023512,38.29250793480782
-6.178089044522261,38.16878424204599
-6.168084042021011,38.045260749434256
-6.15807903951976,37.92193745697261
-6.148074037018509,37.79881436466107
-6.138069034517258,37.67589147249963
-6.128064032016008,37.55316878048829
-6.118059029514757,37.43064628862705
-6.108054027013507,37.308323996915924
-6.098049024512257,37.186201905354885
-6.0880440220110055,37.06428001394394
-6.078039019509755,36.942558322683105
-6.068034017008504,36.82103683157236
-6.0580290145072535,36.69971554061173
-6.048024012006003,36.57859444980119
-6.038019009504753,36.45767355914076
-6.028014007003502,36.33695286863042
-6.018009004502251,36.21643237827018
-6.008004002001001,36.09611208806004
-5.99799899949975,35.975991998
-5.987993996998499,35.85607210809006
-5.977988994497249,35.73635241833023
-5.9679839919959985,35.61683292872049
-5.957978989494747,35.49751363926085
-5.947973986993497,35.37839454995132
-5.9379689844922465,35.25947566079188
-5.927963981990995,35.14075697178254
-5.917958979489745,35.022238482923306
-5.907953976988495,34.903920194214166
-5.897948974487243,34.78580210565512
-5.887943971985993,34.66788421724619
-5.877938969484743,34.550166528987354
-5.867933966983492,34.43264904087862
-5.857928964482241,34.31533175291998
-5.847923961980991,34.19821466511144
-5.83791895947974,34.08129777745302
-5.827913956978489,33.96458108994467
-5.817908954477239,33.84806460258643
-5.807903951975988,33.731748315378304
-5.797898949474737,33.61563222832026
-5.787893946973487,33.499716341412324
-5.777888944472236,33.38400065465449
-5.767883941970986,33.26848516804676
-5.757878939469735,33.153169881589115
-5.747873936968484,33.03805479528158
-5.737868934467234,32.92313990912415
-5.727863931965983,32.80842522311681
-5.717858929464732,32.69391073725958
-5.707853926963482,32.57959645155244
-5.697848924462232,32.46548236599541
-5.68784392196098,32.35156848058847
-5.67783891945973,32.237854795331636
-5.66783391695848,32.1243413102249
-5.6578289144572285,32.01102802526826
-5.647823911955978,31.897914940461728
-5.637818909454728,31.785002055805297
-5.6278139069534765,31.67228937129895
-5.617808904452226,31.55977688694272
-5.607803901950976,31.447464602736588
-5.597798899449725,31.33535251868056
-5.587793896948474,31.223440634774615
-5.577788894447224,31.111728951018783
-5.5677838919459735,31.00021746741305
-5.557778889444722,30.88890618395741
-5.547773886943472,30.77779510065188
-5.5377688844422215,30.666884217496445
-5.52776388194097,30.556173534491105
-5.51775887943972,30.445663051635872
-5.5077538769384695,30.335352768930743
-5.497748874437219,30.22524268637571
-5.487743871935968,30.11533280397077
-5.4777388694347176,30.00562312171594
-5.467733866933467,29.896113639611205
-5.457728864432216,29.786804357656564
-5.447723861930966,29.677695275852034
-5.437718859429715,29.568786394197602
-5.427713856928464,29.460077712693263
-5.417708854427214,29.35156923133903
-5.407703851925963,29.2432609501349
-5.397698849424713,29.13515286908087
-5.387693846923462,29.02724498817693
-5.377688844422211,28.9195373074231
-5.367683841920961,28.812029826819366
-5.35767883941971,28.704722546365726
-5.347673836918459,28.597615466062198
