0,1,2
0.2426554079124408,0.038319603540186084,1
0.044330361018637486,-0.05667334092684942,1
-0.7867774792867072,-0.7571857600770093,0
0.0040671951125736405,0.13117214078562964,1
-0.1641070653449458,0.15065014297772442,1
0.15693855289734523,-0.00043160728286849304,1
0.8850080232889987,0.5018122938714179,0
-1.014291569539103,0.2168063054654859,0
-0.9492484950567168,-0.7777853663902717,0
-0.21425482577306393,0.005152391702909348,1
0.8938808177761479,0.0069447966367935515,0
0.1642151391195,0.21204976000672826,1
0.028166770706425814,-0.14799281005738835,1
-0.9567253384616236,-0.024667904207850838,0
0.08251831104778728,0.13065117730724693,1
0.677556490745841,0.6406697949146976,0
0.04430734890743551,-0.07840966311081711,1
-0.5413993694948739,0.6640899188323597,0
1.0480107200422066,0.3187158264497697,0
0.4461268854269351,0.8525461475770969,0
0.76465724463605,0.48128490829833,0
1.0185979519186095,-0.19423435463730704,0
-0.8977919086915923,-0.8540271705062465,0
-0.7073502547300163,-0.6681878350993455,0
0.01268423431661395,-0.24559096950804324,1
0.010389988225840502,0.006507135799241906,1
0.986982044235772,0.4205421208591767,0
0.41850872247589177,1.0000981420647748,0
-0.21897060837822382,0.060844810809566295,1
0.8925128260206516,0.08664404821781987,0
0.031143591882742794,-0.13705590933770273,1
-0.0895686110085516,0.19177804407183957,1
-0.11215752669019331,0.19028024202436383,1
-0.15797372135914411,-0.23986091583410107,1
0.4439409519316715,-0.9206134185813303,0
-0.24506088459682124,0.012227301193881261,1
0.10118659805857422,-0.024470068488485416,1
-0.12218922488472916,-1.0400798529139952,0
0.08466580653425512,-0.07028792544740863,1
-0.946973514827935,-0.22703352325445825,0
-0.9135708073297846,0.38364296267284187,0
0.08904081877957966,0.05979733317804207,1
-0.004236483362175553,0.24451528179778023,1
-0.08332867962083718,0.28275155607135083,1
-1.2249154307672971,0.17603238013368694,0
-0.015312562969922006,0.028490393522993776,1
0.018967119147272893,-0.26446436024504427,1
-0.2843707777488504,0.9710580213595825,0
-0.6896030478614814,-0.7466087153150235,0
0.19071849771262406,0.01966857028362326,1
-0.38644941000922395,-0.9321676987424887,0
-0.9300032667374728,-0.49289147187145765,0
-1.0709985019929265,-0.27819985483046283,0
0.6761188580401791,-0.8329254882419517,0
-0.1106884057593002,-0.14845475963921395,1
0.22923488223434035,0.08373654776270327,1
-0.8716130443293066,-0.23129327707734512,0
-1.0113366455234007,-0.24376734222737173,0
0.3607586009702148,-0.021549267355330682,1
-0.6516646608279828,-0.8122114320208782,0
0.18088981424719103,0.25165551516005324,1
0.18054524881424044,0.3114417951042224,1
-0.1947785110604799,1.068250993817725,0
-0.653251736943252,0.5016735894863873,0
0.48061822726860004,-0.8944888446003759,0
-0.8869593000875569,0.6306428092357609,0
-1.119386743778726,-0.11219370588266904,0
0.32950966899910084,0.17355856609048154,1
-1.0053775820729314,-0.1223685324182776,0
-0.03689210769381117,0.2162157458965563,1
-0.14360045980859323,-0.0873549916126599,1
-0.8850960460491667,-0.4503246711997434,0
-0.12973505748199304,0.1892861642995974,1
-1.0536681673861796,0.09457999204129719,0
0.05391595852981157,-0.07699334860925638,1
0.21667028534080807,-0.8548354846848021,0
0.25355682757635223,-1.0943101011063157,0
-0.14627606733009768,-0.10153139167073781,1
0.016027756386202907,0.17789365086001094,1
-0.07490337543387247,-0.01817429582088001,1
-0.9164144575668609,-0.14588033809862738,0
0.7742019200193286,-0.4179723933033565,0
0.17134494426848954,-0.9243612859344923,0
0.02474448209072705,-0.07135343998009851,1
-0.049400089951444986,-0.14927359164438792,1
-0.14340983939640164,0.13542508070885265,1
-0.8586006143031542,0.2641897237850731,0
0.2505459195192397,-0.0658284593295727,1
0.9116403661484287,-0.0382516488641647,0
0.14414302647215882,-0.27256356244336555,1
0.650250848688593,-0.4972730207229815,0
1.0003593283437355,-0.054197977135329485,0
0.1221929035804099,-0.09965404587702648,1
-0.9962014510293623,-0.3474974017831193,0
-0.00811257059704882,0.11286911768912128,1
0.892029634059392,-0.1057041445654145,0
0.20051400505241873,0.025322232695545482,1
0.3371794050401427,0.8890933543789726,0
0.04863774213561853,-0.9458410794608846,0
-0.03827641036474023,0.18913859902548538,1
-0.06820662275463978,-0.08115232655565305,1
-0.12842442766555556,-0.2729615137906261,1
0.43683736456795874,0.7375990645670758,0
0.19475582759704924,-0.2356372565798281,1
-0.7683022936919977,-0.6295408965878102,0
-0.08029926318835154,0.37702990504760586,1
-0.03663286633268811,0.06418253823285389,1
-0.11769545554147812,0.04920702504488851,1
0.06901667053640917,-0.10191544526545883,1
-0.9038335807626967,0.5870675740262791,0
0.3436264067115227,0.9924641935011275,0
0.08266047697292493,0.13765227864412732,1
0.8817640668227833,-0.3456338740895505,0
0.18618324520875346,0.1034501586588765,1
-0.8760861133838376,-0.11874001166915638,0
0.045357868929795986,-0.9983103427668927,0
0.21672720680106086,0.16135090944905672,1
0.060231274205979936,-0.9952890465393468,0
1.0322548007403751,-0.20948153381350348,0
0.36246447531808257,0.1075260486519014,1
-0.05193157366201573,-0.21768546089448887,1
-0.1261707460865526,-0.3361562339789196,1
-0.006329152785543857,0.9912966259513663,0
0.052483988399005324,-0.05068379111144809,1
0.9839377769741415,0.625729111798308,0
-0.014694981577473065,-0.20403409185921303,1
0.18723406134168916,-0.8603149810886863,0
-0.9663613298646219,-0.43768724245090573,0
0.16578003069648908,-0.289675251003529,1
0.07250835202465859,0.2330383233344165,1
0.9298891149008011,0.009277837435733877,0
0.15656094647318788,0.19275350562069207,1
