xCoord,yCoord,competitor
0.196451463210571,-0.520340581574282,Steve
0.476026740812213,-0.306762659184537,Susan
0.00317495837124177,-0.980736121255639,Michael
0.294078264168882,0.267565766667959,Kate
-0.0511198096390045,0.598945605072348,Steve
0.12082217213905,0.424510811434867,Kate
-0.338743018014356,-0.638212874618818,Kate
-0.0760922216638103,-0.163353739250376,Steve
0.553856221328943,0.479888599668695,Susan
-0.542163091098393,0.12936344090355,Kate
0.214085803413307,-0.581799940480122,Kate
-0.135925794603206,-0.16184326478463,Steve
-0.273662176496052,-0.613518416415648,Kate
0.380301908468368,0.29452306349493,Kate
-0.358891257759735,0.841385366424954,Michael
-0.630608595964092,0.748310977754831,Michael
-0.317617928784102,0.496419252972293,Kate
0.868434217662445,0.212553035970812,Susan
-0.168836964726534,0.0838648519881827,Steve
0.668941567210361,0.358227813299786,Kate
0.984816065491387,-0.0319199590881696,Michael
0.166975701002189,0.206096438115932,Steve
-0.083623772648762,-0.0560111371775134,Steve
0.217836751248513,-0.934545139109315,Michael
-0.162928751970199,0.865898248814318,Susan
-0.141288452016928,-0.0881606501047659,Steve
-0.235612830864915,-0.527169484345076,Steve
0.323109053482952,-0.63451265070415,Kate
-0.340833633834749,-0.885873413324576,Michael
-0.0583513748796849,0.926622446442641,Michael
-0.257515581795712,0.275849547786863,Kate
0.14898037268384,-0.146644981406299,Steve
0.21093570156992,-0.755170727701465,Susan
-0.708806073856373,0.134678756054725,Kate
-0.383041183729372,0.788610002401129,Susan
-0.00781219032629053,-0.421809160368136,Kate
0.70101803574465,0.582081968012375,Michael
-0.174824174679573,-0.596923166829196,Steve
0.1325399864715,0.979083166491642,Michael
0.319580453599212,-0.49499120916715,Kate
-0.242900673795202,-0.0212542100236338,Kate
0.928501910552044,0.219669083738317,Michael
0.247871038960549,-0.105685819973467,Steve
0.0691806386827463,0.476255097389302,Steve
-0.184078161028358,-0.157282162494871,Steve
-0.106869860800094,0.712614055054411,Susan
-0.768224645875982,-0.336797833206632,Susan
-0.091862936846613,-0.416546416814417,Steve
-0.0864268304680876,0.528208223839775,Steve
0.577829555285435,0.590794554866386,Susan
0.775448861492953,0.498132669334309,Michael
0.00970016884303497,-0.218828167880971,Steve
0.833011324556217,-0.00621121730172257,Susan
0.765681898073663,-0.299544476727413,Susan
0.0697413904431443,0.251815665412955,Steve
-0.831443212104671,-0.0170601448606665,Susan
0.163744912656291,-0.829316837515526,Susan
0.844760628090476,0.42640931887434,Michael
0.232168563583203,0.745811175432857,Susan
0.658203967366652,0.301145072421045,Susan
-0.365394640060563,-0.733311883241331,Susan
0.0203259818050341,0.297964732930287,Steve
-0.0540462176230807,-0.134791288702681,Kate
-0.256676195485359,-0.0244011529673584,Kate
-0.172511957820636,-0.210246351290328,Steve
0.454866941573255,-0.650421162759215,Susan
0.0724032651241692,-0.0384248229624932,Susan
0.82670297295969,-0.229596013833342,Susan
-0.516980718419727,0.180930051531306,Kate
0.578533965408555,-0.548112509106687,Kate
0.241612817269541,0.762848477547726,Susan
0.22333241675021,-0.146061174719974,Kate
-0.67158822747013,0.553190404821617,Susan
0.419524077571278,-0.759927078977613,Susan
0.509891268756186,0.791498354153422,Michael
0.82706196920758,0.448547437810281,Michael
-0.148778142601661,0.963751043237548,Michael
-0.291626905688038,0.0342905077358031,Kate
0.729392942109725,-0.19449245623702,Susan
0.47481343331805,-0.841047506514923,Michael
-0.042418906126679,-0.322199207454375,Kate
-0.0339123209151921,0.703451548873716,Susan
0.965759001088022,0.105044610106059,Michael
0.21959463620049,-0.305538448624489,Kate
-0.650789762836511,0.406520990492855,Susan
-0.885924320360667,-0.415196324057575,Michael
0.871772819398187,-0.418559055211991,Kate
-0.1136271856034,0.529338951459098,Steve
-0.0350957269632105,0.377280085650885,Kate
-0.305730637345324,-0.257102720092745,Kate
-0.36701095334866,0.672244071756327,Susan
-0.348659652259852,0.0350861683459668,Kate
0.612770195477136,0.518447937255014,Susan
0.977375992466945,0.0202962561873595,Michael
0.261538000341517,-0.361207254424518,Steve
-0.19732234705972,0.0962042723904901,Steve
-0.244264172600875,0.638923425643883,Kate
-0.0352086675074125,-0.202181496452036,Steve
0.160052155687153,-0.589478226582199,Steve
-0.0936090977813554,-0.254706285166442,Steve
0.468063286532547,-0.741392424577004,Susan
-0.694850821985846,0.652219384241507,Michael
-0.780091402905231,-0.00614870790722902,Susan
0.876859411489672,0.0449323469401708,Susan
-0.324113276020055,-0.312521200275099,Kate
0.233583262164061,-0.940008391620076,Michael
-0.797660655128357,-0.378765866962111,Susan
-0.182999382613809,0.967818890505013,Michael
0.20726698866529,0.447037172129536,Steve
-0.900885471225339,0.0231709211786465,Michael
0.966123996687573,0.0481340905248778,Michael
0.0139669033243026,-0.372385148037761,Steve
-0.865346163570352,0.327578512580103,Michael
-0.185820173137586,-0.473510049346319,Steve
0.0194664204553485,-0.839586997366101,Susan
0.10010403840791,-0.013848099192148,Kate
-0.268279529573964,-0.439031170451408,Steve
0.341707224988007,0.608396652677234,Kate
-0.319059044153793,-0.289588697934412,Kate
0.233337070098614,-0.325503704233292,Steve
-0.274910813123257,0.0346751859286674,Kate
-0.155734858022576,-0.286206315358308,Steve
0.0764159385530596,0.0503668048439409,Kate
-0.90953923194326,0.219225262214537,Michael
-0.201091339140927,0.596235609444808,Kate
-0.265869680005341,0.522758874250202,Kate
0.0770593865274914,-0.442429409042236,Michael
0.165061465224293,0.35153948227309,Steve
0.778135294600039,0.378081054820085,Susan
-0.596676055284049,-0.704020827000226,Michael
0.633653378692821,-0.302520839925009,Susan
-0.186571330288217,0.712080050533962,Susan
-0.573772194991097,-0.491716984942995,Susan
-0.0871366480520736,-0.531108897708496,Steve
0.0604982643565965,0.950081691895546,Michael
0.0629494558444126,-0.993547475234727,Michael
-0.295939629559755,-0.579369822132741,Kate
-0.227983551411359,-0.628062282909147,Kate
0.599487747969272,0.498951720445838,Susan
0.172240669591785,-0.598923727593232,Steve
-0.954499514323802,-0.298096076469338,Michael
-0.68565913553437,0.517770090519089,Kate
-0.872190987366916,-0.458563002673609,Michael
-0.23390798871177,0.379119414343436,Steve
0.0702853688668754,-0.371925098040343,Steve
0.0404566795313925,0.401717463470341,Steve
-0.0989216072662221,0.247278982272992,Steve
-0.449655787862125,-0.287066382061247,Kate
0.655630569152631,-0.607994185865,Susan
-0.187542939595791,0.423003505852169,Kate
0.0161283782652652,0.567245540331579,Steve
-0.136850889223211,-0.91957126137637,Michael
-0.851861782348831,0.35412952889754,Michael
0.102832731323052,-0.00886412159329346,Steve
-0.132026736330596,0.345578111188198,Susan
0.575637264398694,0.554490375359298,Susan
0.539062096356485,0.465165068531941,Susan
0.0636205685451059,-0.45655592865961,Kate
-0.478189301468252,0.565875237494484,Susan
0.212932498110447,0.785722576847044,Susan
-0.150203849137048,-0.480869909023104,Steve
-0.280376524453805,-0.633058012093125,Kate
-0.253573921923002,0.712712318814963,Susan
0.205821706997703,0.16342468294044,Steve
0.692878463371778,-0.630224943183226,Kate
0.0105202166357512,0.711845337018175,Susan
-0.0391124081570491,-0.147770302064663,Kate
-0.589496649464487,0.387598442852192,Susan
-0.260391311727452,0.401365130530226,Steve
0.17848689257482,0.577637368544807,Steve
-0.360179241929648,-0.590207244769427,Kate
-0.306802412103938,0.578249522613241,Kate
0.197603078710156,0.19319305226387,Steve
0.0447104360684195,-0.078413518761826,Steve
0.858087462294004,0.349819038969824,Michael
0.0900807931266831,-0.582916258203128,Steve
0.288405593303806,0.878580998042904,Michael
0.679218161377222,-0.608737773988039,Michael
0.869180554811646,-0.378040802169576,Michael
0.915616405082486,-0.138376789300912,Michael
0.141826164568584,-0.0174762703662279,Kate
0.758864538072264,0.644952116750275,Michael
-0.0826366915921527,0.504724576781223,Steve
-0.533125005929339,-0.660194369806876,Susan
0.0458690215041208,-0.824831845713609,Susan
0.400316853848793,-0.81200260960475,Michael
0.843515248867716,0.531254412817695,Michael
-0.909127480644714,-0.058003028922664,Michael
0.0156754779958149,0.253349444240001,Steve
-0.179299561840095,0.585356928905399,Kate
-0.1979251934284,-0.198753921800958,Steve
-0.943917511704733,-0.0349008157808603,Michael
0.710018878176334,0.696687179491658,Michael
0.283072848106775,-0.332153350568974,Kate
0.893497097079143,-0.218880538556226,Michael
-0.420736838031496,0.874920473826058,Michael
0.181644836057513,-0.483353968340246,Steve
0.0666218740017916,-0.543095446741956,Steve
-0.307904726034417,-0.868761637890167,Michael
0.62848547252425,-0.430557549582196,Susan
0.247938790064994,0.338125632293859,Steve
-0.186730731468673,0.233058296054107,Steve
-0.897452338051067,-0.089523792618113,Michael
-0.0472037451348403,0.251318722720191,Steve
0.81755477399092,-0.172464782432562,Susan
-0.0784576622806457,0.402625541887923,Steve
-0.681831492553653,0.268094242713232,Susan
-0.487784345102666,0.733820301926932,Susan
0.0374101746222782,-0.221154926443978,Steve
0.0187614054203846,-0.0318039216415843,Steve
0.84086098967449,-0.491824128603408,Michael
-0.738457473716935,0.014913155686018,Susan
