time,0,1,2
0.0,-0.024684468284249306,-0.024507420137524605,0.00825388915836811
0.00045351473922902497,-0.06042899191379547,-0.04773639515042305,0.014808622188866138
0.0009070294784580499,-0.07008005678653717,-0.03993839770555496,0.010475425980985165
0.0013605442176870747,-0.08421209454536438,-0.04119902849197388,0.01027212105691433
0.0018140589569160999,-0.08511082828044891,-0.036049507558345795,0.008580034598708153
0.0022675736961451248,-0.07848527282476425,-0.03425710275769234,0.00863353256136179
0.0027210884353741495,-0.05943469703197479,-0.029401693493127823,0.007642915938049555
0.0031746031746031746,-0.03747866675257683,-0.02687321975827217,0.008109841495752335
0.0036281179138321997,-0.018771115690469742,-0.024032162502408028,0.008904075250029564
0.004081632653061225,-0.010868973098695278,-0.022241253405809402,0.009058830328285694
0.0045351473922902496,-0.016086526215076447,-0.01947835646569729,0.008365490473806858
0.004988662131519274,-0.03180798143148422,-0.016866259276866913,0.006831647362560034
0.005442176870748299,-0.0508565790951252,-0.01416794303804636,0.005175914615392685
0.0058956916099773245,-0.0623905323445797,-0.010902604088187218,0.004006604198366404
0.006349206349206349,-0.0600249208509922,-0.008664905093610287,0.004036101046949625
0.006802721088435374,-0.041530340909957886,-0.006616886239498854,0.004096928983926773
0.0072562358276643995,-0.01135513000190258,-0.005031353794038296,0.003647199831902981
0.007709750566893424,0.020566709339618683,-0.0019851927645504475,0.003091116202995181
0.00816326530612245,0.04139154031872749,-6.527729419758543e-05,0.0029110508039593697
0.008616780045351474,0.045732878148555756,0.0034339153207838535,0.002270978409796953
0.009070294784580499,0.03031333163380623,0.006858466193079948,0.0006109953974373639
0.009523809523809525,0.000978629570454359,0.010682239197194576,-0.0024873013608157635
0.009977324263038548,-0.03349566087126732,0.014374314807355404,-0.0043372889049351215
0.010430839002267574,-0.06045594811439514,0.017825694754719734,-0.006318993400782347
0.010884353741496598,-0.07026002556085587,0.020823437720537186,-0.007022939622402191
0.011337868480725623,-0.057435113936662674,0.022940196096897125,-0.0058390418998897076
0.011791383219954649,-0.02583434246480465,0.023004703223705292,-0.005149149335920811
0.012244897959183673,0.013586553744971752,0.021637724712491035,-0.004247528966516256
0.012698412698412698,0.04700207710266113,0.02011636272072792,-0.003384714014828205
0.013151927437641724,0.0647946149110794,0.02050085924565792,-0.003412818070501089
0.013605442176870748,0.0625375285744667,0.021397484466433525,-0.004657835233956575
0.014058956916099773,0.043294236063957214,0.022815335541963577,-0.005757411941885948
0.014512471655328799,0.016402283683419228,0.025165589526295662,-0.006556385196745396
0.014965986394557823,-0.00868307612836361,0.02584405057132244,-0.007111949380487204
0.015419501133786848,-0.022200439125299454,0.026305843144655228,-0.006421505007892847
0.015873015873015872,-0.019014179706573486,0.028084708377718925,-0.005702654365450144
0.0163265306122449,-0.000997860450297594,0.029824092984199524,-0.00595476571470499
0.016780045351473923,0.0244582612067461,0.032107867300510406,-0.006815547123551369
0.017233560090702947,0.047400809824466705,0.03386484831571579,-0.008662854321300983
0.017687074829931974,0.05967891588807106,0.035003162920475006,-0.011218375526368618
0.018140589569160998,0.0580279603600502,0.03599456697702408,-0.013344940729439259
0.018594104308390022,0.04462957754731178,0.03603389114141464,-0.012957240454852581
0.01904761904761905,0.02568778395652771,0.03657449036836624,-0.011183875612914562
