,timeseries_1,timeseries_2
0,-0.18310813313186614,-0.18310813313186614
1,-0.24554044623424606,-0.11736475304193975
2,-0.2588296765945824,-0.2187892200855538
3,-0.27963493272127776,-0.16904056317724486
4,-0.38473580065278723,-0.28237445202573325
5,-0.009685640016052377,0.14761080481714606
6,0.1593279934186234,-0.011231373355315495
7,0.2971349483037882,0.3340419149409032
8,0.1605196991156989,-0.022630556420847846
9,0.10135143673836748,0.11944152516855365
10,0.22502105914912432,0.14062009420288302
11,-0.06238479056088286,-0.16458132676128656
12,0.09608866839379421,0.27741562137765363
13,0.19999903184493378,-0.02014300259516169
14,-0.027832451709294798,-0.004749611363792039
15,0.08563912130516235,0.16979518753570827
16,-0.12380526790082036,-0.2919759723320369
17,-0.29785913104125283,-0.08227537563325238
18,0.22614076821832968,0.28231694378476424
19,0.2988277176042269,0.021835197187842617
20,0.3855598053516766,0.47596345617746544
21,0.0956893695536909,-0.16691599042818422
22,-0.07322884654903736,0.03406535975632119
23,0.03573215564593045,0.006163267911532974
24,-0.03918393994455838,-0.07728473683633143
25,0.4241501964580409,0.5340481731016896
26,0.43256604087624195,0.0640813466660408
27,0.5709142567907728,0.608077402215909
28,0.312798602597027,-0.033052570125692265
29,0.11819706466807661,0.17510407527330152
30,-0.014395740625584002,-0.09898063581918237
31,-0.287520906276012,-0.23259532267614233
32,-0.29977938670894483,-0.11010578807616725
33,-0.19587287305955292,-0.1621635759367116
34,-0.14801581240079767,-0.06741659595841393
35,-0.24597524114330965,-0.1867193692501971
36,-0.4864857831765792,-0.3795830401534308
37,-0.24201172283910327,-0.03661697117102909
38,-0.10857895570306783,-0.18086295689614174
39,0.2805362860317204,0.4024820280854598
40,0.08433005963628362,-0.17382729366882677
41,-0.05243182305419365,0.10275046377976532
42,-0.3411780452221287,-0.428525138399122
43,-0.23262717327570434,-0.001462722908621629
44,0.12050459657973991,0.08245891020507762
45,0.14843940108203296,0.07779139093282175
46,0.023598953401731265,0.0508333251632805
47,0.019097770716150618,-0.013011789330022991
48,0.24708318193723186,0.20412619253239472
49,0.3196844105050455,0.18325268548636414
50,-0.03208061952488897,-0.08711798751297478
51,-0.5448606747679634,-0.4310912815691942
52,-0.40297699533349013,-0.16395000114519415
53,0.031818039821408434,0.01911130542459885
54,-0.03047387050671521,-0.04512304324326663
55,-0.2277412601502095,-0.09592386843227396
56,-0.3186271251639449,-0.29206186141705354
57,-0.1704454490165342,-0.07302514320424378
58,-0.2561512973111058,-0.24334356846190605
59,-0.5035353801758882,-0.32272238688028576
60,-0.24383684357543914,-0.05612973707648258
61,-0.20269111115928654,-0.28244449942222305
62,-0.23980309437972702,-0.04547881024403
63,0.0283873374206485,0.06346725899736921
64,0.20703405144822679,0.08133564541266364
65,0.2463974592059599,0.21358680616956555
66,0.05353445862090128,-0.0450100036322712
67,-0.2652191270700847,-0.23050815338142913
68,0.02069284649347819,0.15702809307853144
69,0.5039277916198636,0.3277513340260074
70,0.5860188991938902,0.4090577682874036
71,-0.12167436709661389,-0.2542766355998025
72,-0.1381862942026338,0.09018489341041758
73,-0.017628311177075973,-0.21295469273469178
74,0.14112045883987762,0.2676445467877249
75,0.1335147270039428,0.051753426314158926
76,-0.1304951990623127,-0.1457844255394694
77,-0.36793050738919064,-0.26291718592159347
78,0.06890779350475135,0.1936954369121121
79,0.11805949506102964,-0.08758334773050394
80,0.09646022738947796,0.23759274089896604
81,0.28036861608475283,0.16245639210009177
82,0.07089001087267746,-0.09474814433366399
83,-0.26949720738626687,-0.14339291344068084
84,-0.2533667483937364,-0.15378921618085029
85,0.03599139267521517,0.050999640447764505
86,-0.2290597891832319,-0.2696401981622576
87,-0.5133856530729863,-0.2550682301706743
88,-0.6451981188793863,-0.5319503235365683
89,-0.17193953157492264,0.0602348376284923
90,0.2923950430683744,0.1830478635002652
91,0.6896416580146112,0.6036412414286394
92,0.38705209162821314,0.05575036783542536
93,0.3773985771915156,0.40634725188378173
94,0.5603305206121545,0.2589417084776413
95,0.2669735966572995,0.09941039103421268
96,0.10240085724802973,0.18388095465677146
97,-0.08654923547732293,-0.2007144948198749
98,0.15454319204700617,0.2739788712880162
99,0.08992907153979317,-0.08468615416153469
100,-0.28353487814126604,-0.16537654981118047
101,-0.42139099964061366,-0.274243024116658
102,-0.27254890733940135,-0.18955604242875204
103,-0.08378005461006649,-0.01230255633745908
104,0.33527941318793053,0.3628447286778284
105,-0.04421001360854504,-0.28641839946121916
106,-0.2561911515153772,0.0038029921873329597
107,0.08185163241631543,0.02044802150539149
108,0.18354633366443374,0.060473212973940725
109,0.20851401212005516,0.26556053570367233
110,0.08940852177196312,-0.03971718377604163
111,0.013004870465362084,0.023877795723922533
112,-0.10157771652833017,-0.12014315609099452
113,0.016127968701802067,0.09553132764143715
114,0.1874652177665921,0.11338173941985133
115,0.5030919372510356,0.443222557238639
116,0.5064839626414035,0.2521242119339697
117,0.18351571401962477,0.08987519173210101
118,-0.042748274245562226,-0.04820237482716387
119,-0.2175028114564968,-0.2189975371977056
120,-0.4492043154321199,-0.3125123072051115
121,-0.5096620282626663,-0.29267230874037736
122,-0.22539433991163949,-0.0829539020610218
123,0.01745688512140174,0.011371454795171945
124,0.18686955194259547,0.19320970319060282
125,-0.09762243799661224,-0.20926606808822523
126,-0.44730569975949575,-0.3001155200618741
127,-0.24292302463506707,-0.09700634110755854
128,0.11711240632994421,0.07165050625654812
129,-0.04166536763950768,-0.07107546876457255
130,-0.36289085397113585,-0.22635267557274721
131,-0.24767588060900725,-0.14374658885970854
132,0.0711816410109188,0.046347296257057496
133,-0.21877090564644858,-0.25121101454188355
134,-0.4372221473984776,-0.1859102907078993
135,-0.3160090592589562,-0.2647397220770957
136,-0.218373634082711,-0.15843079396218696
137,-0.45981261768661097,-0.3420923447589134
138,-0.1996265531958917,0.036811664387183224
139,-0.21614296262344562,-0.3530185339306728
140,-0.049888169793266976,0.17489149457577402
141,-0.16384266160798266,-0.286358672740863
142,-0.299657555898037,-0.1356290475342953
143,-0.31288088686861815,-0.24452197893009842
144,0.0006327152856940577,0.0919391226142914
145,0.22754336838779324,0.13288673802290651
146,0.1468038365973487,0.09345768787116115
147,0.16957315657078015,0.15478660854855883
148,0.14566340181915605,0.01024306063797683
149,0.17930017047578078,0.17569996471300436
150,-0.14236040319637805,-0.2285345692010344
151,-0.4282755715609339,-0.24263130245982742
152,-0.6923696588511777,-0.5648284241418203
153,-0.8793457369358193,-0.576435209436082
154,-0.4514604264456168,-0.12984104743534505
155,-0.20605417290143724,-0.2329499950751731
156,-0.4167149324487247,-0.2615995317787775
157,-0.5905405356538068,-0.40200429929741244
158,-0.3108413807949931,-0.17350027994981843
159,0.011736127664818463,0.0037397554808135808
160,0.1926146224245716,0.19677564299189906
161,0.4577129103930734,0.3646761908225725
162,0.1580897985388405,-0.09664462138124796
163,-0.1910223759558967,-0.071354424562973
164,0.026080490951300384,0.05980118526510042
165,0.10808711411822709,-0.02159337625506361
166,-0.20625500189659352,-0.12339219194630138
167,-0.17025204567785426,-0.019496242401126858
168,0.09984688290806376,0.02060159116397073
169,0.02215283187396451,-0.022292451866328652
170,-0.1409060855777549,-0.04470858963819577
171,-0.2117526277076876,-0.19485992321680456
172,-0.23478709498727968,-0.16879505993926847
173,-0.20133764537972257,-0.10473718308433552
174,-0.03370913509421174,0.022287804288998757
175,-0.026218084833246297,-0.06435430676181911
176,0.16345863054232626,0.21727661016267044
177,0.20072290122469724,0.039658585716867645
178,-0.13923821642175346,-0.14990888119932927
179,-0.2390723133075472,-0.09795868749723716
180,-0.10200240278657406,-0.10640220921385239
181,0.13737833154246615,0.1666975378506495
182,-0.39384242445023476,-0.46840305028853135
183,-0.6093200947595994,-0.23592898341803165
184,-0.3400840887630648,-0.29717447968329314
185,-0.35481342599969323,-0.28688420431126016
186,-0.5742827542826585,-0.32782704957954967
187,-0.704806616640884,-0.5137267367318092
188,-0.410212215897798,-0.19808248137611087
189,-0.4361229526015352,-0.4089482703275963
190,-0.505718498917407,-0.23140933076736117
191,-0.6719256474474742,-0.5670774427222307
192,-0.21758185429030724,0.0519869924181032
193,-0.31473529521997917,-0.45834456473233
194,0.1707734285971162,0.5006857695519616
195,-0.14576440266263363,-0.5319661095939177
196,-0.22253930869067012,0.14640978175572628
197,-0.4495862658575088,-0.5762587823581486
198,-0.27274392119946816,0.021832400765653723
199,-0.4769380308049037,-0.5251261899189182
200,-0.29224458370111706,0.050283767529451635
201,-0.43864382075177494,-0.5339886325656393
202,-0.35164248999346087,-0.038537128613309726
203,0.2536600390450086,0.23289713896446126
204,0.22683819971146815,-0.014090901054454735
205,-0.16206891823097186,-0.04393427981233175
206,-0.0044022790606724205,0.04346248717147877
207,-0.21112793298191357,-0.377264629356438
208,-0.2627274674755649,0.029528930012800242
209,-0.2718206564765373,-0.28793397304913604
210,0.18487459117401106,0.31211292745523794
211,0.039851862135657445,-0.18976176674672598
212,-0.023163567124854186,0.1751032375529201
213,-0.2569317466983398,-0.38476092507859305
214,-0.27936469487656135,-0.08123356124502072
215,-0.5841283949718539,-0.554915332207243
216,-0.0007975461367223935,0.3485204441297079
217,0.158501540495257,-0.16815776315517264
218,-0.13858999274418415,0.020958649558649733
219,-0.1894100039867775,-0.12714704894606826
220,-0.11914413526450188,-0.16096430634457873
221,0.13478217233378562,0.205009402257905
222,0.06673816256691664,-0.04570967740063112
223,0.23844204948734304,0.3108890969301337
224,0.3333937911739606,0.10987555722559265
225,0.13338432651337742,0.07294432462173744
226,0.26391393176458927,0.2862678828708717
227,0.15182319670153052,-0.06787103084037228
228,-0.11274285905958484,-0.023500913125561768
229,-0.32804786872107766,-0.266873291754335
230,-0.047834462764866914,0.07982196451113643
231,-0.18927345127005563,-0.29351808940278995
232,-0.646524027297084,-0.3932009285876581
233,-0.44020681606911943,-0.18136353225488128
234,-0.15315339632428424,-0.2038011918780506
235,0.1837403427074455,0.2993139504370182
236,0.4545971827243447,0.3021451669636264
237,0.5824709877475651,0.3859148569382196
238,0.3537651757588973,0.13863084460132835
239,0.32935983641636324,0.2916414530040008
240,0.3183859971578789,0.12194089437359264
241,0.11797137331815642,0.07068570679737447
242,0.05988734620379956,0.09355906553574751
243,-0.12727174845979713,-0.1906031798053028
244,0.030414461461630127,0.1702836022658295
245,0.19381317793473865,0.06845342610350574
246,0.13677299664025708,0.10945024072047722
247,0.36284913306765887,0.35285314341448604
248,0.14585666180025306,-0.11004275991983747
249,-0.1754969660399272,-0.04425646734420857
250,-0.2136371341077731,-0.1651106448080568
251,-0.3920166439169024,-0.3595592534052954
252,-0.383232953626421,-0.1323559744449896
253,-0.3681212101509247,-0.3099604691348793
254,-0.06280983055579031,0.09389982618273635
255,-0.051793317591267374,-0.15003397424188622
256,0.002815406390911067,0.11564555443053895
257,0.20287431568050868,0.11214630613155978
258,-0.023375943581523145,-0.13923576569902382
259,0.34550655985698214,0.4942063911143177
260,0.2960065276959671,-0.0780318874240281
261,0.04955549137042936,0.159365295399573
262,0.20002665936422973,0.16567097639154932
263,0.11252604113744294,-0.06950840322563875
264,0.07657666924095152,0.18264201587433948
265,-0.24059135396138434,-0.3246919484032078
266,-0.40413957543651635,-0.19333499638255003
267,-0.4402903129498607,-0.35065162183006515
268,-0.009815652642534867,0.1642499768666124
269,-0.003224406766957802,-0.1462184871347059
270,-0.026455890880078145,0.12220236071606853
271,-0.12500825871513646,-0.20987182667198806
272,-0.1931311242978786,-0.11224494553109242
273,-0.16116178209906404,-0.1012076449028045
274,-0.2509812949939521,-0.21176402529891308
275,0.09997268791843711,0.23868061026896256
276,0.17952259370111973,-0.026086142418947772
277,0.6489332266376269,0.7030971500067991
278,0.5971281891655231,0.15121694280590184
279,0.5754471717250427,0.555088322729415
280,-0.11266971986470292,-0.4164597956611306
281,-0.08191546855921256,0.23476724265323246
282,0.20781332017937873,-0.007970795456720942
283,0.35920879473683925,0.35756566146096463
284,0.10703511453316517,0.005041280995652597
285,-0.08824724782435855,-0.04381030640613589
286,0.16860460935976856,0.15766892485854037
287,0.3865059235196263,0.2336162870785796
