,0,1,2,3,4,5,6,7,8,9
0,0.009211828566251603,0.009211828566251603,0.009211828566251603,0.009211828566251603,0.009211828566251603,0.009211828566251603,0.009211828566251603,0.009211828566251603,0.009211828566251603,0.009211828566251603
1,0.009211828566251603,0.009211828566251603,0.009211828566251603,0.009211828566251603,0.009211828566251603,0.009211828566251603,0.009211828566251603,0.009211828566251603,0.009211828566251603,0.009211828566251603
2,0.009211828566251603,0.009211828566251603,0.009211828566251603,0.009211828566251603,0.009211828566251603,0.009211828566251603,0.009211828566251603,0.009211828566251603,0.009211828566251603,0.009211828566251603
3,0.009211828566251603,0.009211828566251603,0.009211828566251603,0.009211828566251603,0.009211828566251603,0.009211828566251603,0.009211828566251603,0.009211828566251603,0.009211828566251603,0.009211828566251603
4,0.009211828566251603,0.009211828566251603,0.009211828566251603,0.009211828566251603,0.009211828566251603,0.009211828566251603,0.009211828566251603,0.009211828566251603,0.009211828566251603,0.009211828566251603
5,0.009211828566251603,0.009211828566251603,0.009211828566251603,0.009211828566251603,0.009211828566251603,0.009211828566251603,0.009211828566251603,0.009211828566251603,0.009211828566251603,0.009211828566251603
6,0.009211828566251603,0.009211828566251603,0.009211828566251603,0.009211828566251603,0.009211828566251603,0.009211828566251603,0.009211828566251603,0.009211828566251603,0.009211828566251603,0.009211828566251603
7,0.009211828566251603,0.009211828566251603,0.009211828566251603,0.009211828566251603,0.009211828566251603,0.009211828566251603,0.009211828566251603,0.009211828566251603,0.009211828566251603,0.009211828566251603
8,0.009211828566251603,0.009211828566251603,0.009211828566251603,0.009211828566251603,0.009211828566251603,0.009211828566251603,0.009211828566251603,0.009211828566251603,0.009211828566251603,0.009211828566251603
9,0.009211828566251603,0.009211828566251603,0.009211828566251603,0.009211828566251603,0.009211828566251603,0.009211828566251603,0.009211828566251603,0.009211828566251603,0.009211828566251603,0.009211828566251603
10,0.009211828566251603,0.009211828566251603,0.009211828566251603,0.009211828566251603,0.009211828566251603,0.009211828566251603,0.009211828566251603,0.009211828566251603,0.009211828566251603,0.009211828566251603
11,0.009211828566251603,0.009211828566251603,0.009211828566251603,0.009211828566251603,0.009211828566251603,0.009211828566251603,0.009211828566251603,0.009211828566251603,0.009211828566251603,0.009211828566251603
