id,fare_amount
0,8.658000000000001
1,8.472000000000003
2,5.587
3,9.402000000000001
4,13.478000000000002
5,8.375000000000007
6,5.745999999999999
7,54.50429999999999
8,11.93
9,6.725000000000002
10,8.993999999999998
11,15.284499999999998
12,5.3020000000000005
13,7.8309999999999995
14,8.914000000000001
15,11.918000000000005
16,5.113000000000002
17,9.154999999999994
18,5.272
19,5.881999999999998
20,7.765300000000001
21,7.605999999999995
22,7.597400000000002
23,10.274999999999995
24,16.042999999999996
25,5.8039999999999985
26,26.053299999999975
27,21.180999999999994
28,6.336000000000001
29,12.247000000000003
30,10.073
31,5.822
32,4.969999999999998
33,9.7558
34,8.703999999999999
35,6.225999999999999
36,5.9590000000000005
37,5.315
38,8.765
39,5.277
40,18.256999999999994
41,8.561999999999998
42,17.18800000000001
43,9.618000000000002
44,5.462000000000002
45,10.821000000000003
46,5.9090000000000025
47,6.670999999999999
48,5.3260000000000005
49,6.09
50,10.702000000000004
51,13.127999999999997
52,18.130000000000003
53,5.424999999999998
54,7.613999999999997
55,12.718000000000004
56,9.721999999999998
57,10.265999999999996
58,11.958
59,11.500000000000002
60,7.420999999999998
61,9.379000000000001
62,5.552000000000001
63,5.244999999999999
64,6.697999999999997
65,6.6350000000000025
66,8.756000000000006
67,5.566
68,5.124
69,14.621999999999998
70,5.8870000000000005
71,6.461000000000002
72,9.428999999999995
73,6.394
74,9.906999999999998
75,12.652000000000001
76,43.996700000000004
77,5.3896999999999995
78,5.597
79,4.417000000000001
80,6.531999999999998
81,5.256999999999998
82,7.273999999999997
83,9.084000000000001
84,17.170000000000005
85,5.1112999999999955
86,8.387499999999998
87,6.235999999999998
88,13.269000000000004
89,8.299000000000001
90,9.242
91,9.505999999999997
92,6.018
93,6.507999999999997
94,12.471000000000004
95,13.711999999999998
96,11.685999999999996
97,11.538000000000002
98,8.640000000000004
99,11.008999999999999
100,11.751999999999999
101,10.157
102,48.57720000000001
103,6.9883999999999995
104,4.825000000000003
105,6.257000000000001
106,9.911999999999997
107,8.812
108,9.727
109,34.66739999999998
110,23.673
111,17.934999999999995
112,10.503999999999998
113,11.101699999999994
114,5.739
115,5.446000000000001
116,22.607999999999993
117,7.774999999999997
118,7.359
119,11.130000000000004
120,10.750999999999992
121,6.418000000000001
122,9.392
123,6.755999999999999
124,6.564000000000002
125,5.815000000000001
126,8.333
127,10.763000000000002
128,7.314000000000001
129,18.02400000000001
130,5.1800000000000015
131,5.018999999999998
132,5.841
133,5.9030000000000005
134,6.6530000000000005
135,5.321000000000001
136,10.328000000000001
137,8.479999999999997
138,19.105999999999998
139,7.848000000000001
140,5.14
141,8.628000000000004
142,7.485999999999998
143,4.896000000000001
144,7.075999999999998
145,7.3199999999999985
146,11.835999999999997
147,9.177000000000001
148,8.019
149,6.285999999999998
150,9.045000000000005
151,8.024000000000003
152,7.298000000000002
153,5.392999999999998
154,11.367000000000003
155,7.138000000000001
156,8.139000000000001
157,19.865
158,10.747999999999998
159,7.502000000000002
160,11.026000000000009
161,6.638999999999999
162,34.572199999999974
163,18.664999999999996
164,5.353000000000004
165,8.457000000000003
166,4.525999999999997
167,22.787899999999983
168,6.025999999999998
169,8.380999999999997
170,9.196999999999997
171,8.601
172,20.655999999999995
173,7.036000000000001
174,6.258999999999997
175,10.228
176,7.184000000000002
177,7.680999999999998
178,23.19459999999999
179,7.925999999999996
180,19.106
181,7.0539999999999985
182,15.576999999999993
183,8.329
184,9.302999999999999
185,8.065
186,7.105000000000001
187,10.103999999999992
188,49.88630000000005
189,8.283999999999999
190,8.190999999999997
191,8.182000000000004
192,5.735000000000003
193,5.844000000000002
194,6.716999999999998
195,10.251000000000003
196,6.800999999999997
197,10.814
198,6.347999999999997
199,9.221
200,9.307000000000004
201,8.927999999999997
202,5.405
203,8.266999999999998
204,6.324
205,5.877000000000001
206,9.697999999999997
207,9.771
208,9.179000000000002
209,20.593999999999998
210,5.652999999999997
211,13.105999999999996
212,13.639999999999995
213,7.158000000000004
214,13.071
215,6.656999999999999
216,11.480999999999996
217,15.13699999999999
218,13.792399999999995
219,5.648000000000001
220,13.043999999999999
221,7.153999999999999
222,11.601
223,31.353099999999987
224,10.367000000000003
225,7.776
226,7.877999999999998
227,7.981999999999996
228,7.340999999999999
229,7.250999999999998
230,6.983999999999997
231,9.122000000000002
232,8.232000000000006
233,20.671999999999997
234,11.931000000000001
235,6.8450000000000015
236,8.608999999999996
237,10.231999999999998
238,12.424
239,12.740000000000004
240,11.246999999999996
241,8.379999999999997
242,6.045999999999998
243,8.765
244,8.837000000000003
245,13.631000000000006
246,9.274
247,31.71479999999998
248,47.634899999999995
249,7.737999999999996
250,10.537999999999997
251,27.342299999999987
252,20.156999999999996
253,11.557999999999998
254,18.532
255,15.755000000000006
256,8.867999999999999
257,15.797999999999993
258,8.311999999999998
259,21.931199999999993
260,72.92393333333337
261,16.119000000000003
262,28.820800000000013
263,18.081999999999997
264,16.41400000000001
265,8.212
266,19.208000000000002
267,21.7106
268,50.06660000000004
269,8.995000000000001
270,5.41
271,5.013000000000003
272,9.211999999999996
273,9.551000000000004
274,10.440000000000003
275,6.2159999999999975
276,7.3340000000000005
277,15.064999999999992
278,6.717
279,23.652499999999996
280,10.774599999999998
281,20.931299999999993
282,5.538999999999996
283,22.0526
284,11.870999999999997
285,11.362999999999994
286,8.690999999999995
287,9.031999999999996
288,7.417000000000001
289,5.425000000000003
290,14.317000000000002
291,9.051999999999994
292,7.575999999999996
293,7.426999999999996
294,10.074
295,4.585
296,7.426999999999997
297,4.931000000000003
298,31.200500000000005
299,6.3059999999999965
300,9.6143
301,51.88580000000001
302,10.123000000000005
303,39.65949999999997
304,6.935999999999996
305,7.078699999999998
306,9.732000000000005
307,12.894699999999998
308,7.626999999999998
309,7.427999999999996
310,5.771
311,7.25
312,10.385000000000002
313,5.285999999999999
314,8.629000000000001
315,6.251999999999999
316,7.119
317,12.025
318,5.113000000000001
319,13.207000000000008
320,5.916999999999998
321,6.580299999999998
322,6.053999999999995
323,7.673000000000002
324,10.196999999999997
325,9.543
326,8.831
327,9.534000000000002
328,5.112999999999998
329,67.21300000000005
330,10.516000000000002
331,33.3899
332,7.013299999999998
333,6.248000000000002
334,6.447999999999999
335,6.424000000000001
336,15.968599999999999
337,5.17
338,33.22209999999999
339,6.563000000000001
340,8.272
341,26.961499999999983
342,12.973300000000004
343,7.647
344,11.084999999999996
345,5.202000000000002
346,6.385700000000001
347,6.048000000000002
348,5.616999999999999
349,10.258999999999997
350,10.242999999999997
351,32.42769999999997
352,28.94440000000001
353,12.496000000000002
354,6.877999999999998
355,8.542000000000002
356,32.361599999999996
357,4.987999999999999
358,16.905000000000012
359,18.927999999999997
360,6.467999999999998
361,5.885999999999999
362,8.678999999999997
363,5.721000000000003
364,10.085
365,14.018999999999998
366,5.744999999999999
367,10.655999999999999
368,9.638999999999996
369,13.407999999999998
370,12.633
371,7.427999999999998
372,12.427999999999997
373,7.730999999999999
374,5.4437
375,5.976999999999999
376,11.445199999999998
377,6.554999999999998
378,5.709999999999999
379,7.393
380,7.052999999999997
381,8.507
382,7.0577
383,7.945000000000008
384,7.161000000000002
385,8.422000000000002
386,5.7059999999999995
387,8.586999999999994
388,18.16099999999999
389,6.5029999999999974
390,7.797
391,10.544999999999998
392,7.262
