id,fare_amount
0,11.199879638916757
1,11.199879638916757
2,11.241585365853654
3,10.964889086069206
4,10.964889086069206
5,10.964889086069206
6,11.094688755020092
7,11.094688755020092
8,11.094688755020092
9,11.847251908396942
10,11.847251908396942
11,11.847251908396942
12,10.690651989839115
13,10.690651989839115
14,11.547660167130926
15,11.547660167130926
16,12.81197802197802
17,12.81197802197802
18,12.81197802197802
19,12.81197802197802
20,11.73802884615385
21,11.199879638916757
22,11.199879638916757
23,11.199879638916757
24,11.199879638916757
25,11.199879638916757
26,11.199879638916757
27,11.199879638916757
28,11.199879638916757
29,11.199879638916757
30,11.199879638916757
31,11.199879638916757
32,11.199879638916757
33,11.199879638916757
34,11.199879638916757
35,11.199879638916757
36,11.199879638916757
37,11.199879638916757
38,11.199879638916757
39,11.199879638916757
40,11.199879638916757
41,11.199879638916757
42,11.199879638916757
43,11.199879638916757
44,11.199879638916757
45,11.199879638916757
46,11.199879638916757
47,11.199879638916757
48,11.199879638916757
49,11.199879638916757
50,11.199879638916757
51,11.199879638916757
52,11.199879638916757
53,11.199879638916757
54,11.199879638916757
55,11.199879638916757
56,11.199879638916757
57,11.199879638916757
58,11.199879638916757
59,11.199879638916757
60,11.199879638916757
61,11.199879638916757
62,11.199879638916757
63,11.199879638916757
64,11.199879638916757
65,11.199879638916757
66,11.199879638916757
67,11.199879638916757
68,11.199879638916757
69,11.199879638916757
70,11.199879638916757
71,11.199879638916757
72,11.199879638916757
73,11.199879638916757
74,11.199879638916757
75,11.199879638916757
76,11.199879638916757
77,11.199879638916757
78,11.199879638916757
79,11.199879638916757
80,11.199879638916757
81,11.199879638916757
82,11.199879638916757
83,11.199879638916757
84,11.199879638916757
85,11.199879638916757
86,11.199879638916757
87,11.199879638916757
88,11.199879638916757
89,11.199879638916757
90,11.199879638916757
91,11.199879638916757
92,11.199879638916757
93,11.199879638916757
94,11.199879638916757
95,11.199879638916757
96,11.199879638916757
97,11.199879638916757
98,11.199879638916757
99,11.199879638916757
100,11.199879638916757
101,11.199879638916757
102,11.199879638916757
103,11.199879638916757
104,11.199879638916757
105,11.199879638916757
106,11.199879638916757
107,11.199879638916757
108,11.199879638916757
109,11.199879638916757
110,11.199879638916757
111,11.199879638916757
112,11.199879638916757
113,11.199879638916757
114,11.199879638916757
115,11.199879638916757
116,11.199879638916757
117,11.199879638916757
118,11.199879638916757
119,11.199879638916757
120,11.199879638916757
121,11.199879638916757
122,11.199879638916757
123,11.199879638916757
124,11.199879638916757
125,11.199879638916757
126,11.199879638916757
127,11.199879638916757
128,11.199879638916757
129,11.199879638916757
130,11.199879638916757
131,11.199879638916757
132,11.199879638916757
133,11.199879638916757
134,11.199879638916757
135,11.199879638916757
136,11.199879638916757
137,11.199879638916757
138,11.199879638916757
139,11.199879638916757
140,11.199879638916757
141,11.199879638916757
142,11.199879638916757
143,11.199879638916757
144,11.199879638916757
145,11.199879638916757
146,11.199879638916757
147,11.199879638916757
148,11.199879638916757
149,11.199879638916757
150,11.199879638916757
151,11.199879638916757
152,10.671941544885186
153,10.671941544885186
154,10.671941544885186
155,10.671941544885186
156,10.671941544885186
157,11.87463541666667
158,11.87463541666667
159,11.199879638916757
160,11.199879638916757
161,11.199879638916757
162,10.964889086069206
163,10.964889086069206
164,10.964889086069206
165,10.964889086069206
166,10.633748571428564
167,10.633748571428564
168,10.633748571428564
169,10.633748571428564
170,10.633748571428564
171,10.690651989839115
172,10.690651989839115
173,10.690651989839115
174,10.690651989839115
175,10.690651989839115
176,10.690651989839115
177,10.690651989839115
178,10.690651989839115
179,10.690651989839115
180,11.847251908396942
181,11.847251908396942
182,11.847251908396942
183,11.847251908396942
184,11.241585365853654
185,10.44730427764326
186,10.932596232596223
187,10.932596232596223
188,12.81197802197802
189,12.81197802197802
190,12.181452905811623
191,12.181452905811623
192,12.181452905811623
193,11.199879638916757
194,11.199879638916757
195,11.199879638916757
196,12.81197802197802
197,12.81197802197802
198,10.690651989839115
199,11.144127310061602
200,11.144127310061602
201,11.144127310061602
202,11.847251908396942
203,11.847251908396942
204,10.738200000000003
205,10.738200000000003
206,10.738200000000003
207,10.738200000000003
208,12.81197802197802
209,11.126073298429317
210,11.126073298429317
211,11.73802884615385
212,11.847251908396942
213,11.847251908396942
214,11.847251908396942
215,11.847251908396942
216,11.144127310061602
217,11.144127310061602
218,11.144127310061602
219,11.144127310061602
220,11.144127310061602
221,11.144127310061602
222,11.144127310061602
223,11.144127310061602
224,11.144127310061602
225,11.144127310061602
226,11.144127310061602
227,11.144127310061602
228,11.144127310061602
229,11.144127310061602
230,11.144127310061602
231,11.144127310061602
232,11.144127310061602
233,11.144127310061602
234,11.144127310061602
235,11.144127310061602
236,11.144127310061602
237,11.144127310061602
238,11.144127310061602
239,11.144127310061602
240,11.144127310061602
241,11.144127310061602
242,11.144127310061602
243,11.144127310061602
244,11.144127310061602
245,11.144127310061602
246,11.144127310061602
247,11.144127310061602
248,11.144127310061602
249,11.144127310061602
250,11.144127310061602
251,11.144127310061602
252,11.144127310061602
253,11.144127310061602
254,11.144127310061602
255,11.144127310061602
256,11.144127310061602
257,11.144127310061602
258,11.144127310061602
259,11.144127310061602
260,11.144127310061602
261,11.144127310061602
262,11.144127310061602
263,11.144127310061602
264,11.144127310061602
265,11.144127310061602
266,11.144127310061602
267,11.144127310061602
268,11.144127310061602
269,11.144127310061602
270,11.144127310061602
271,11.144127310061602
272,11.094688755020092
273,11.094688755020092
274,11.094688755020092
275,11.094688755020092
276,11.094688755020092
277,11.547660167130926
278,11.547660167130926
279,11.126073298429317
280,11.144127310061602
281,11.73802884615385
282,11.547660167130926
283,11.126073298429317
284,11.126073298429317
285,10.690651989839115
286,10.633748571428564
287,10.633748571428564
288,11.199879638916757
289,11.199879638916757
290,11.126073298429317
291,11.126073298429317
292,11.126073298429317
293,12.81197802197802
294,12.81197802197802
295,10.671941544885186
296,10.671941544885186
